DATE,NAME,STATION,LATITUDE,LONGITUDE,DEWP,WDSP,MAX,MIN,PRCP,TEMP,MXSPD
2019-08-07,"LAHORE CITY, PK",41640099999,31.55,74.3333333,79.3,1.5,93.2,82.4,0.06,88.0,6.0
2019-08-08,"LAHORE CITY, PK",41640099999,31.55,74.3333333,79.2,1.3,94.1,84.2,0.0,89.6,6.0
2019-08-09,"LAHORE CITY, PK",41640099999,31.55,74.3333333,78.8,1.7,88.7,79.7,0.0,84.1,9.9
2019-08-10,"LAHORE CITY, PK",41640099999,31.55,74.3333333,78.9,0.5,91.4,80.6,0.8,86.9,1.9
2019-08-11,"LAHORE CITY, PK",41640099999,31.55,74.3333333,79.5,0.8,94.1,85.1,0.0,89.3,6.0
2019-08-12,"LAHORE CITY, PK",41640099999,31.55,74.3333333,80.1,1.8,97.7,86.9,0.0,91.5,4.1
2019-08-13,"LAHORE CITY, PK",41640099999,31.55,74.3333333,80.0,0.9,97.7,86.9,0.0,91.7,4.1
2019-08-14,"LAHORE CITY, PK",41640099999,31.55,74.3333333,80.1,1.0,91.4,86.0,0.0,88.6,4.1
2019-08-15,"LAHORE CITY, PK",41640099999,31.55,74.3333333,79.4,1.2,95.0,85.1,0.0,89.9,5.8
2019-08-16,"LAHORE CITY, PK",41640099999,31.55,74.3333333,75.9,3.1,92.3,80.6,0.0,84.3,8.0
2019-08-17,"LAHORE CITY, PK",41640099999,31.55,74.3333333,74.9,2.5,86.0,75.2,0.04,78.5,8.0
2019-08-18,"LAHORE CITY, PK",41640099999,31.55,74.3333333,74.9,1.5,91.4,75.2,0.0,84.5,8.0
2019-08-19,"LAHORE CITY, PK",41640099999,31.55,74.3333333,73.3,1.0,95.0,78.8,0.0,87.1,6.0
2019-08-20,"LAHORE CITY, PK",41640099999,31.55,74.3333333,76.2,1.7,95.9,82.4,0.0,89.0,6.0
2019-08-21,"LAHORE CITY, PK",41640099999,31.55,74.3333333,76.1,1.0,97.7,85.1,0.0,90.8,4.1
2019-08-22,"LAHORE CITY, PK",41640099999,31.55,74.3333333,78.3,0.5,95.0,85.1,0.0,90.4,1.9
2019-08-23,"LAHORE CITY, PK",41640099999,31.55,74.3333333,76.2,0.5,95.0,84.2,0.04,89.4,4.1
2019-08-24,"LAHORE CITY, PK",41640099999,31.55,74.3333333,76.4,0.5,95.9,84.2,0.0,90.5,4.1
2019-08-25,"LAHORE CITY, PK",41640099999,31.55,74.3333333,78.2,3.5,93.2,85.1,0.0,89.0,12.0
2019-08-26,"LAHORE CITY, PK",41640099999,31.55,74.3333333,77.7,0.8,93.2,82.4,0.0,88.2,6.0
2019-08-27,"LAHORE CITY, PK",41640099999,31.55,74.3333333,77.8,0.3,94.1,84.2,0.0,87.9,1.9
2019-08-28,"LAHORE CITY, PK",41640099999,31.55,74.3333333,79.5,0.0,97.7,83.3,0.04,89.3,999.9
2019-08-29,"LAHORE CITY, PK",41640099999,31.55,74.3333333,80.8,0.0,96.8,85.1,0.09,90.6,999.9
2019-08-30,"LAHORE CITY, PK",41640099999,31.55,74.3333333,78.4,2.5,93.2,86.0,0.39,88.6,8.0
2019-08-31,"LAHORE CITY, PK",41640099999,31.55,74.3333333,79.4,1.0,95.9,82.4,0.0,87.9,4.1
2019-09-01,"LAHORE CITY, PK",41640099999,31.55,74.3333333,77.9,1.0,93.2,76.1,1.85,81.7,6.0
2019-09-02,"LAHORE CITY, PK",41640099999,31.55,74.3333333,76.9,0.2,91.4,75.2,0.0,85.3,1.9
2019-09-03,"LAHORE CITY, PK",41640099999,31.55,74.3333333,80.3,0.5,95.0,84.2,0.0,90.3,1.9
2019-09-04,"LAHORE CITY, PK",41640099999,31.55,74.3333333,79.6,0.7,97.7,86.0,0.0,91.7,3.9
2019-09-05,"LAHORE CITY, PK",41640099999,31.55,74.3333333,77.8,1.7,93.2,80.6,0.0,87.6,4.1
2019-09-06,"LAHORE CITY, PK",41640099999,31.55,74.3333333,80.2,0.8,95.0,84.2,0.0,89.3,4.1
2019-09-07,"LAHORE CITY, PK",41640099999,31.55,74.3333333,75.5,1.0,95.0,85.1,0.0,88.4,4.1
2019-09-08,"LAHORE CITY, PK",41640099999,31.55,74.3333333,77.7,1.0,95.0,84.2,0.0,89.7,6.0
2019-09-09,"LAHORE CITY, PK",41640099999,31.55,74.3333333,78.2,1.0,97.7,85.1,0.0,92.6,25.1
2019-09-10,"LAHORE CITY, PK",41640099999,31.55,74.3333333,79.2,0.5,99.5,86.9,0.0,93.0,1.9
2019-09-11,"LAHORE CITY, PK",41640099999,31.55,74.3333333,78.6,1.2,98.6,86.9,0.0,92.3,6.0
2019-09-12,"LAHORE CITY, PK",41640099999,31.55,74.3333333,78.1,1.7,98.6,86.0,0.0,92.2,4.1
2019-09-13,"LAHORE CITY, PK",41640099999,31.55,74.3333333,78.2,1.7,95.0,84.2,0.0,89.7,4.1
2019-09-14,"LAHORE CITY, PK",41640099999,31.55,74.3333333,79.1,1.3,95.0,85.1,0.0,89.8,6.0
2019-09-15,"LAHORE CITY, PK",41640099999,31.55,74.3333333,76.8,0.8,94.1,85.1,0.0,88.2,4.1
2019-09-16,"LAHORE CITY, PK",41640099999,31.55,74.3333333,74.9,0.2,95.9,84.2,0.0,88.5,1.9
2019-09-17,"LAHORE CITY, PK",41640099999,31.55,74.3333333,75.7,0.8,95.0,81.5,0.0,88.9,4.1
2019-09-18,"LAHORE CITY, PK",41640099999,31.55,74.3333333,76.4,1.4,95.0,82.4,0.0,89.0,4.1
2019-09-19,"LAHORE CITY, PK",41640099999,31.55,74.3333333,75.7,2.8,88.7,80.6,0.0,83.9,6.0
2019-09-20,"LAHORE CITY, PK",41640099999,31.55,74.3333333,74.4,1.0,90.5,78.8,0.0,84.1,6.0
2019-09-21,"LAHORE CITY, PK",41640099999,31.55,74.3333333,72.4,1.2,93.2,78.8,0.0,86.0,6.0
2019-09-22,"LAHORE CITY, PK",41640099999,31.55,74.3333333,73.1,0.8,94.1,80.6,0.0,86.1,4.1
2019-09-23,"LAHORE CITY, PK",41640099999,31.55,74.3333333,72.8,0.2,91.4,79.7,0.0,85.2,1.9
2019-09-24,"LAHORE CITY, PK",41640099999,31.55,74.3333333,74.1,0.0,91.4,79.7,0.0,86.0,999.9
2019-09-25,"LAHORE CITY, PK",41640099999,31.55,74.3333333,74.2,0.5,91.4,82.4,0.0,86.9,4.1
2019-09-26,"LAHORE CITY, PK",41640099999,31.55,74.3333333,75.7,1.0,94.1,81.5,0.0,87.2,4.1
2019-09-27,"LAHORE CITY, PK",41640099999,31.55,74.3333333,75.8,0.5,90.5,80.6,0.0,84.0,4.1
2019-09-28,"LAHORE CITY, PK",41640099999,31.55,74.3333333,71.7,2.2,86.0,71.6,0.01,78.1,8.0
2019-09-29,"LAHORE CITY, PK",41640099999,31.55,74.3333333,72.6,0.0,81.5,72.5,2.4,76.2,999.9
2019-09-30,"LAHORE CITY, PK",41640099999,31.55,74.3333333,71.6,1.5,84.2,72.5,0.08,79.2,6.0
2019-10-01,"LAHORE CITY, PK",41640099999,31.55,74.3333333,69.6,0.8,86.0,75.2,0.0,79.7,4.1
2019-10-02,"LAHORE CITY, PK",41640099999,31.55,74.3333333,69.5,0.6,87.8,75.2,0.0,81.5,4.1
2019-10-03,"LAHORE CITY, PK",41640099999,31.55,74.3333333,68.7,1.7,86.0,68.0,0.0,76.7,8.0
2019-10-04,"LAHORE CITY, PK",41640099999,31.55,74.3333333,67.8,1.5,80.6,68.9,0.65,74.8,4.1
2019-10-05,"LAHORE CITY, PK",41640099999,31.55,74.3333333,67.9,0.7,86.0,71.6,0.0,78.7,1.9
2019-10-06,"LAHORE CITY, PK",41640099999,31.55,74.3333333,67.2,2.3,83.3,73.4,0.0,77.6,6.0
2019-10-07,"LAHORE CITY, PK",41640099999,31.55,74.3333333,64.1,0.2,86.0,72.5,0.0,78.3,1.9
2019-10-08,"LAHORE CITY, PK",41640099999,31.55,74.3333333,63.7,0.5,87.8,71.6,0.0,79.4,1.9
2019-10-09,"LAHORE CITY, PK",41640099999,31.55,74.3333333,66.0,0.0,89.6,71.6,0.0,80.7,999.9
2019-10-10,"LAHORE CITY, PK",41640099999,31.55,74.3333333,65.6,0.0,88.7,71.6,0.0,80.0,999.9
2019-10-11,"LAHORE CITY, PK",41640099999,31.55,74.3333333,66.4,1.0,88.7,73.4,0.0,81.1,4.1
2019-10-12,"LAHORE CITY, PK",41640099999,31.55,74.3333333,68.2,0.0,88.7,75.2,0.0,80.6,999.9
2019-10-13,"LAHORE CITY, PK",41640099999,31.55,74.3333333,68.2,0.5,90.5,73.4,0.0,81.5,1.9
2019-10-14,"LAHORE CITY, PK",41640099999,31.55,74.3333333,67.2,0.5,90.5,75.2,0.0,82.3,1.9
2019-10-15,"LAHORE CITY, PK",41640099999,31.55,74.3333333,68.1,1.0,88.7,74.3,0.0,81.2,1.9
2019-10-16,"LAHORE CITY, PK",41640099999,31.55,74.3333333,68.5,0.2,89.6,73.4,0.0,81.4,1.9
2019-10-17,"LAHORE CITY, PK",41640099999,31.55,74.3333333,68.1,0.2,87.8,68.9,0.0,79.7,1.9
2019-10-18,"LAHORE CITY, PK",41640099999,31.55,74.3333333,58.7,4.7,83.3,64.4,0.24,71.7,9.9
2019-10-19,"LAHORE CITY, PK",41640099999,31.55,74.3333333,61.2,1.5,83.3,66.2,1.97,74.3,4.1
2019-10-20,"LAHORE CITY, PK",41640099999,31.55,74.3333333,60.1,0.8,81.5,67.1,0.0,74.6,4.1
2019-10-21,"LAHORE CITY, PK",41640099999,31.55,74.3333333,60.8,1.0,87.8,68.0,0.0,75.8,4.1
2019-10-22,"LAHORE CITY, PK",41640099999,31.55,74.3333333,61.6,1.3,86.9,68.0,0.0,77.1,4.1
2019-10-23,"LAHORE CITY, PK",41640099999,31.55,74.3333333,64.6,0.0,86.0,68.9,0.0,77.6,999.9
2019-10-24,"LAHORE CITY, PK",41640099999,31.55,74.3333333,64.0,0.0,86.9,69.8,0.0,76.8,999.9
2019-10-25,"LAHORE CITY, PK",41640099999,31.55,74.3333333,63.9,0.2,85.1,68.9,0.0,76.3,1.9
2019-10-26,"LAHORE CITY, PK",41640099999,31.55,74.3333333,63.0,1.0,86.0,68.0,0.0,76.2,4.1
2019-10-27,"LAHORE CITY, PK",41640099999,31.55,74.3333333,62.8,1.0,86.0,68.0,0.0,76.6,4.1
2019-10-28,"LAHORE CITY, PK",41640099999,31.55,74.3333333,64.6,0.2,86.0,68.9,0.0,76.4,1.9
2019-10-29,"LAHORE CITY, PK",41640099999,31.55,74.3333333,64.5,0.0,86.0,68.0,0.0,76.6,999.9
2019-10-30,"LAHORE CITY, PK",41640099999,31.55,74.3333333,63.1,0.2,86.0,69.8,0.0,76.3,1.9
2019-10-31,"LAHORE CITY, PK",41640099999,31.55,74.3333333,62.0,0.2,86.9,68.0,0.0,76.0,1.9
2019-11-01,"LAHORE CITY, PK",41640099999,31.55,74.3333333,62.6,0.5,77.0,68.0,0.0,73.0,4.1
2019-11-02,"LAHORE CITY, PK",41640099999,31.55,74.3333333,62.9,0.5,80.6,68.0,0.0,73.7,1.9
2019-11-03,"LAHORE CITY, PK",41640099999,31.55,74.3333333,62.2,1.0,80.6,66.2,0.0,72.7,4.1
2019-11-04,"LAHORE CITY, PK",41640099999,31.55,74.3333333,60.0,1.2,83.3,64.4,0.0,74.4,4.1
2019-11-05,"LAHORE CITY, PK",41640099999,31.55,74.3333333,62.1,1.2,83.3,68.0,0.0,75.4,4.1
2019-11-06,"LAHORE CITY, PK",41640099999,31.55,74.3333333,59.5,4.2,82.4,67.1,0.0,74.2,8.0
2019-11-07,"LAHORE CITY, PK",41640099999,31.55,74.3333333,59.4,3.7,74.3,59.9,0.03,66.9,9.9
2019-11-08,"LAHORE CITY, PK",41640099999,31.55,74.3333333,56.6,1.0,74.3,57.2,0.39,65.5,6.0
2019-11-09,"LAHORE CITY, PK",41640099999,31.55,74.3333333,53.3,0.0,78.8,59.0,0.0,67.7,999.9
2019-11-10,"LAHORE CITY, PK",41640099999,31.55,74.3333333,50.9,0.0,77.9,56.5,0.0,66.9,999.9
2019-11-11,"LAHORE CITY, PK",41640099999,31.55,74.3333333,52.8,0.5,76.1,59.0,0.0,68.2,1.9
2019-11-12,"LAHORE CITY, PK",41640099999,31.55,74.3333333,54.5,0.8,74.3,61.7,0.0,67.0,4.1
2019-11-13,"LAHORE CITY, PK",41640099999,31.55,74.3333333,57.1,1.0,76.1,59.9,0.0,68.5,4.1
2019-11-14,"LAHORE CITY, PK",41640099999,31.55,74.3333333,57.6,1.5,86.9,61.7,0.03,68.8,4.1
2019-11-15,"LAHORE CITY, PK",41640099999,31.55,74.3333333,59.4,0.2,77.0,63.5,0.0,70.2,1.9
2019-11-16,"LAHORE CITY, PK",41640099999,31.55,74.3333333,60.0,1.0,75.2,64.4,0.05,68.8,4.1
2019-11-17,"LAHORE CITY, PK",41640099999,31.55,74.3333333,57.5,1.5,77.0,62.6,0.0,68.6,4.1
2019-11-18,"LAHORE CITY, PK",41640099999,31.55,74.3333333,54.9,0.8,77.9,60.8,0.0,67.3,4.1
2019-11-19,"LAHORE CITY, PK",41640099999,31.55,74.3333333,51.6,0.8,77.0,56.3,0.0,65.3,6.0
2019-11-20,"LAHORE CITY, PK",41640099999,31.55,74.3333333,52.8,1.0,77.0,57.2,0.0,66.3,4.1
2019-11-21,"LAHORE CITY, PK",41640099999,31.55,74.3333333,56.1,0.5,71.6,58.1,0.0,64.5,4.1
2019-11-22,"LAHORE CITY, PK",41640099999,31.55,74.3333333,55.3,1.2,69.8,60.8,0.0,64.1,4.1
2019-11-23,"LAHORE CITY, PK",41640099999,31.55,74.3333333,55.2,1.5,73.4,59.0,0.01,65.6,4.1
2019-11-24,"LAHORE CITY, PK",41640099999,31.55,74.3333333,53.2,0.2,75.2,59.0,0.0,65.6,1.9
2019-11-25,"LAHORE CITY, PK",41640099999,31.55,74.3333333,52.3,0.2,75.2,57.2,0.0,64.8,1.9
2019-11-26,"LAHORE CITY, PK",41640099999,31.55,74.3333333,51.3,0.2,70.7,55.4,0.0,64.3,1.9
2019-11-27,"LAHORE CITY, PK",41640099999,31.55,74.3333333,57.4,0.7,70.7,60.8,0.0,66.1,1.9
2019-11-28,"LAHORE CITY, PK",41640099999,31.55,74.3333333,57.7,0.2,67.1,58.1,0.0,62.3,1.9
2019-11-29,"LAHORE CITY, PK",41640099999,31.55,74.3333333,54.7,0.8,70.7,57.2,0.0,63.0,4.1
2019-11-30,"LAHORE CITY, PK",41640099999,31.55,74.3333333,50.1,0.2,71.6,53.6,0.0,61.9,1.9
2019-12-01,"LAHORE CITY, PK",41640099999,31.55,74.3333333,49.4,0.0,71.6,54.5,0.0,62.5,999.9
2019-12-02,"LAHORE CITY, PK",41640099999,31.55,74.3333333,43.8,1.0,73.4,50.9,0.0,60.0,4.1
2019-12-03,"LAHORE CITY, PK",41640099999,31.55,74.3333333,44.6,1.0,73.4,50.9,0.0,59.9,6.0
2019-12-04,"LAHORE CITY, PK",41640099999,31.55,74.3333333,47.9,0.0,71.6,50.0,0.0,59.5,999.9
2019-12-05,"LAHORE CITY, PK",41640099999,31.55,74.3333333,50.4,0.0,67.1,50.0,0.0,58.2,999.9
2019-12-06,"LAHORE CITY, PK",41640099999,31.55,74.3333333,49.1,0.5,68.9,51.8,0.0,59.2,1.9
2019-12-07,"LAHORE CITY, PK",41640099999,31.55,74.3333333,47.8,0.0,71.6,48.2,0.0,58.9,999.9
2019-12-08,"LAHORE CITY, PK",41640099999,31.55,74.3333333,48.1,0.0,69.8,50.0,0.0,58.9,999.9
2019-12-09,"LAHORE CITY, PK",41640099999,31.55,74.3333333,47.7,0.2,66.2,51.8,0.0,57.9,1.9
2019-12-10,"LAHORE CITY, PK",41640099999,31.55,74.3333333,48.3,0.2,68.0,50.0,0.0,58.2,1.9
2019-12-11,"LAHORE CITY, PK",41640099999,31.55,74.3333333,50.2,0.0,65.3,50.0,0.0,58.2,999.9
2019-12-12,"LAHORE CITY, PK",41640099999,31.55,74.3333333,52.9,0.5,59.0,53.6,0.04,56.1,4.1
2019-12-13,"LAHORE CITY, PK",41640099999,31.55,74.3333333,52.3,1.3,58.1,53.6,0.49,55.1,4.1
2019-12-14,"LAHORE CITY, PK",41640099999,31.55,74.3333333,50.9,0.5,59.9,53.6,0.0,55.9,4.1
2019-12-15,"LAHORE CITY, PK",41640099999,31.55,74.3333333,48.3,1.7,59.9,49.1,0.0,53.2,4.1
2019-12-16,"LAHORE CITY, PK",41640099999,31.55,74.3333333,47.4,2.5,54.5,47.3,0.0,51.0,4.1
2019-12-17,"LAHORE CITY, PK",41640099999,31.55,74.3333333,48.0,0.5,57.2,47.3,0.0,51.8,4.1
2019-12-18,"LAHORE CITY, PK",41640099999,31.55,74.3333333,46.7,0.5,59.0,46.4,0.0,51.7,1.9
2019-12-19,"LAHORE CITY, PK",41640099999,31.55,74.3333333,47.4,0.5,56.3,47.3,0.0,51.5,1.9
2019-12-20,"LAHORE CITY, PK",41640099999,31.55,74.3333333,48.9,0.5,59.0,49.1,0.0,53.2,1.9
2019-12-21,"LAHORE CITY, PK",41640099999,31.55,74.3333333,48.0,0.7,59.0,47.3,0.01,51.6,1.9
2019-12-22,"LAHORE CITY, PK",41640099999,31.55,74.3333333,45.5,0.0,53.6,45.5,0.0,48.8,999.9
2019-12-23,"LAHORE CITY, PK",41640099999,31.55,74.3333333,46.0,0.5,54.5,46.4,0.0,49.3,1.9
2019-12-24,"LAHORE CITY, PK",41640099999,31.55,74.3333333,43.5,0.5,53.6,44.6,0.0,48.3,1.9
2019-12-25,"LAHORE CITY, PK",41640099999,31.55,74.3333333,41.1,1.5,47.3,43.7,0.0,45.2,4.1
2019-12-26,"LAHORE CITY, PK",41640099999,31.55,74.3333333,40.9,0.7,50.9,43.7,0.0,46.4,1.9
2019-12-27,"LAHORE CITY, PK",41640099999,31.55,74.3333333,41.0,0.2,50.9,44.6,0.0,46.3,1.9
2019-12-28,"LAHORE CITY, PK",41640099999,31.55,74.3333333,40.4,0.5,49.1,43.7,0.0,45.7,1.9
2019-12-29,"LAHORE CITY, PK",41640099999,31.55,74.3333333,39.1,0.2,50.0,41.9,0.0,44.8,1.9
2019-12-30,"LAHORE CITY, PK",41640099999,31.55,74.3333333,39.6,0.6,50.9,40.1,0.0,44.3,1.9
2019-12-31,"LAHORE CITY, PK",41640099999,31.55,74.3333333,38.2,0.7,44.6,39.2,0.0,41.5,1.9
2020-01-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.9,1.2,75.0,48.9,0.0,60.4,6.0
2020-01-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.1,1.3,70.0,48.9,0.0,59.3,6.0
2020-01-03,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.6,0.6,75.9,50.0,0.0,60.9,4.1
2020-01-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.2,0.6,75.9,48.0,0.0,59.3,2.9
2020-01-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.5,0.5,72.0,48.0,0.0,58.4,4.1
2020-01-06,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,35.9,0.1,79.0,48.0,0.0,61.0,2.9
2020-01-07,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,25.2,2.5,79.0,48.0,0.0,65.2,4.1
2020-01-08,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.5,1.3,79.0,54.0,0.0,59.4,4.1
2020-01-09,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.9,0.9,66.0,53.1,0.0,57.3,6.0
2020-01-10,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,40.3,1.2,66.9,46.9,0.0,56.2,5.1
2020-01-11,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.2,0.8,66.9,46.0,0.0,55.2,4.1
2020-01-12,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.1,1.0,64.9,46.0,0.0,56.8,7.0
2020-01-13,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,45.2,0.5,64.9,48.9,0.0,56.4,4.1
2020-01-14,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.8,0.5,64.9,48.0,0.0,55.6,4.1
2020-01-15,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.2,0.2,66.9,46.9,0.0,55.7,2.9
2020-01-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,0.7,66.9,46.9,0.0,56.2,4.1
2020-01-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.9,1.9,64.9,48.9,0.3,55.4,7.0
2020-01-18,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,36.6,1.3,73.0,48.9,0.15,58.4,4.1
2020-01-19,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,30.6,2.1,77.0,48.9,0.0,62.8,6.0
2020-01-20,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.9,0.3,70.0,55.9,0.0,61.5,5.1
2020-01-21,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,50.2,1.0,64.9,55.9,0.02,60.5,6.0
2020-01-22,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,47.3,0.5,66.9,52.0,0.0,58.3,5.1
2020-01-23,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,47.6,1.4,75.9,51.1,0.0,61.1,7.0
2020-01-24,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,47.6,0.5,75.9,51.1,0.0,62.0,4.1
2020-01-25,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,51.5,0.6,75.0,52.0,0.0,60.1,5.1
2020-01-26,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,50.6,0.7,72.0,53.1,0.0,59.5,4.1
2020-01-27,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,49.0,1.2,73.0,53.1,0.0,59.4,5.1
2020-01-28,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,37.0,1.7,77.0,53.1,0.0,65.4,5.1
2020-01-29,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,29.3,3.2,78.1,55.0,0.0,67.7,8.0
2020-01-30,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,27.7,0.8,78.1,52.0,0.0,64.4,5.1
2020-01-31,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,34.4,0.7,82.9,51.1,0.0,64.3,5.1
2020-02-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,34.6,1.3,86.0,51.1,0.0,68.9,7.0
2020-02-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,42.2,1.6,86.0,55.0,0.0,64.8,5.1
2020-02-03,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,23.3,5.1,72.0,51.1,0.0,58.1,9.9
2020-02-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,12.2,1.0,63.0,42.1,0.0,52.7,7.0
2020-02-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,17.3,1.3,64.0,42.1,0.0,53.8,7.0
2020-02-06,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.4,0.3,66.0,46.9,0.0,56.0,4.1
2020-02-07,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,41.4,1.2,69.1,46.9,0.0,57.3,5.1
2020-02-08,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.8,0.9,70.0,48.0,0.0,59.0,6.0
2020-02-09,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,47.7,2.8,70.0,51.1,0.0,58.3,8.0
2020-02-10,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.2,1.4,73.9,52.0,0.0,61.1,6.0
2020-02-11,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,32.2,1.0,75.9,52.0,0.0,64.5,8.0
2020-02-12,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,39.1,0.9,73.9,50.0,0.0,60.2,4.1
2020-02-13,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.4,0.7,71.1,50.0,0.0,59.1,5.1
2020-02-14,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,45.3,0.7,71.1,48.9,0.0,59.0,5.1
2020-02-15,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,45.9,0.8,71.1,48.9,0.0,58.8,7.0
2020-02-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.1,0.5,72.0,48.9,0.0,59.8,5.1
2020-02-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.6,0.7,72.0,51.1,0.0,59.5,5.1
2020-02-18,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,51.3,1.1,72.0,51.1,0.0,61.2,4.1
2020-02-19,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,51.0,0.7,72.0,55.9,0.0,63.4,4.1
2020-02-20,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.4,1.3,81.0,52.0,0.0,63.8,5.1
2020-02-21,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,41.6,1.5,81.0,52.0,0.0,67.0,4.1
2020-02-22,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,50.4,2.3,80.1,57.9,0.0,63.2,8.0
2020-02-23,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,47.9,1.0,68.0,53.1,0.04,60.7,7.0
2020-02-24,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.6,71.1,52.0,0.0,60.3,2.9
2020-02-25,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,45.8,0.5,82.9,52.0,0.0,64.8,5.1
2020-02-26,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,29.0,0.6,82.9,52.0,0.0,67.5,4.1
2020-02-27,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,26.7,1.3,86.0,53.1,0.0,69.6,4.1
2020-02-28,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,28.2,1.6,88.0,57.0,0.0,75.0,5.1
2020-02-29,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.6,2.3,88.0,61.0,0.0,67.3,6.0
2020-03-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.8,2.8,73.0,57.9,0.0,61.0,6.0
2020-03-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,37.3,1.4,73.9,46.9,0.01,59.3,5.1
