date,NAME,station,LATITUDE,LONGITUDE,DEWP,WDSP,MAX,MIN,PRCP,TEMP,MXSPD,parameter,value
2022-11-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.0,7.7,57.0,46.0,0.3,52.0,18.1,no2,0.010207142857142857
2022-11-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.0,7.7,57.0,46.0,0.3,52.0,18.1,o3,0.020319148936170213
2022-11-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.0,7.7,57.0,46.0,0.3,52.0,18.1,pm10,7.708333333333333
2022-11-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.0,7.7,57.0,46.0,0.3,52.0,18.1,pm25,3.5
2022-11-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,46.0,7.7,57.0,46.0,0.3,52.0,18.1,so2,0.0
2022-11-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.7,5.6,59.0,46.0,0.17,50.7,18.1,co,0.1760869565217391
2022-11-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.7,5.6,59.0,46.0,0.17,50.7,18.1,no2,0.008862318840579711
2022-11-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.7,5.6,59.0,46.0,0.17,50.7,18.1,o3,0.02358695652173913
2022-11-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.7,5.6,59.0,46.0,0.17,50.7,18.1,pm10,3.9791666666666665
2022-11-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.7,5.6,59.0,46.0,0.17,50.7,18.1,pm25,2.3676056338028166
2022-11-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,43.7,5.6,59.0,46.0,0.17,50.7,18.1,so2,0.00038695652173913046
2022-11-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.7,59.0,39.0,0.01,48.8,7.0,co,0.44893617021276594
2022-11-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.7,59.0,39.0,0.01,48.8,7.0,no2,0.01571
2022-11-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.7,59.0,39.0,0.01,48.8,7.0,o3,0.009914893617021277
2022-11-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.7,59.0,39.0,0.01,48.8,7.0,pm10,14.4375
2022-11-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.7,59.0,39.0,0.01,48.8,7.0,pm25,8.836619718309858
2022-11-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.7,59.0,39.0,0.01,48.8,7.0,so2,0.00012083333333333335
2022-11-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.1,61.0,39.0,0.0,49.0,6.0,co,0.5106382978723404
2022-11-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.1,61.0,39.0,0.0,49.0,6.0,no2,0.016265714285714286
2022-11-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.1,61.0,39.0,0.0,49.0,6.0,o3,0.00972340425531915
2022-11-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.1,61.0,39.0,0.0,49.0,6.0,pm10,23.479166666666668
2022-11-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.1,61.0,39.0,0.0,49.0,6.0,pm25,16.194444444444443
2022-11-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,2.1,61.0,39.0,0.0,49.0,6.0,so2,0.00022500000000000002
2022-11-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.4,2.2,63.0,39.0,0.0,50.3,7.0,co,0.5934782608695652
2022-11-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.4,2.2,63.0,39.0,0.0,50.3,7.0,no2,0.018146376811594204
2022-11-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.4,2.2,63.0,39.0,0.0,50.3,7.0,o3,0.01032608695652174
2022-11-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.4,2.2,63.0,39.0,0.0,50.3,7.0,pm10,32.4375
2022-11-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.4,2.2,63.0,39.0,0.0,50.3,7.0,pm25,26.7875
2022-11-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.4,2.2,63.0,39.0,0.0,50.3,7.0,so2,0.00024166666666666664
2022-11-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.5,5.7,63.0,39.0,0.0,48.3,11.1,co,0.21304347826086958
2022-11-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.5,5.7,63.0,39.0,0.0,48.3,11.1,no2,0.00779264705882353
2022-11-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.5,5.7,63.0,39.0,0.0,48.3,11.1,o3,0.017782608695652177
2022-11-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.5,5.7,63.0,39.0,0.0,48.3,11.1,pm10,15.0
2022-11-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.5,5.7,63.0,39.0,0.0,48.3,11.1,pm25,11.730555555555556
2022-11-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,41.5,5.7,63.0,39.0,0.0,48.3,11.1,so2,2.0833333333333333e-05
2022-11-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,1.8,64.0,39.0,0.0,48.6,7.0,co,0.5021739130434782
2022-11-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,1.8,64.0,39.0,0.0,48.6,7.0,no2,0.015653623188405796
2022-11-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,1.8,64.0,39.0,0.0,48.6,7.0,o3,0.010652173913043479
2022-11-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,1.8,64.0,39.0,0.0,48.6,7.0,pm10,30.9375
2022-11-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,1.8,64.0,39.0,0.0,48.6,7.0,pm25,24.112499999999997
2022-11-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,40.2,1.8,64.0,39.0,0.0,48.6,7.0,so2,0.00018749999999999998
2022-11-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.6,2.2,64.0,37.9,0.0,49.9,6.0,co,0.45208333333333334
2022-11-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.6,2.2,64.0,37.9,0.0,49.9,6.0,no2,0.02025774647887324
2022-11-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.6,2.2,64.0,37.9,0.0,49.9,6.0,o3,0.009604166666666667
2022-11-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.6,2.2,64.0,37.9,0.0,49.9,6.0,pm10,30.291666666666668
2022-11-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.6,2.2,64.0,37.9,0.0,49.9,6.0,pm25,18.897222222222222
2022-11-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.6,2.2,64.0,37.9,0.0,49.9,6.0,so2,0.000175
2022-11-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.9,2.7,66.0,37.9,0.0,50.9,4.1,co,0.5644444444444445
2022-11-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.9,2.7,66.0,37.9,0.0,50.9,4.1,no2,0.02098970588235294
2022-11-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.9,2.7,66.0,37.9,0.0,50.9,4.1,o3,0.010866666666666667
2022-11-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.9,2.7,66.0,37.9,0.0,50.9,4.1,pm10,44.57446808510638
2022-11-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.9,2.7,66.0,37.9,0.0,50.9,4.1,pm25,20.829577464788734
2022-11-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.9,2.7,66.0,37.9,0.0,50.9,4.1,so2,0.0009391304347826087
2022-11-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.4,1.3,68.0,39.0,0.0,51.8,7.0,co,0.6644444444444445
2022-11-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.4,1.3,68.0,39.0,0.0,51.8,7.0,no2,0.02643793103448276
2022-11-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.4,1.3,68.0,39.0,0.0,51.8,7.0,o3,0.008815789473684211
2022-11-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.4,1.3,68.0,39.0,0.0,51.8,7.0,pm10,41.23913043478261
2022-11-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.4,1.3,68.0,39.0,0.0,51.8,7.0,pm25,23.985507246376812
2022-11-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.4,1.3,68.0,39.0,0.0,51.8,7.0,so2,0.0003380952380952381
2022-11-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.4,3.3,68.0,37.9,0.0,50.0,6.0,co,0.5127659574468085
2022-11-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.4,3.3,68.0,37.9,0.0,50.0,6.0,no2,0.021253571428571427
2022-11-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.4,3.3,68.0,37.9,0.0,50.0,6.0,o3,0.01123404255319149
2022-11-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.4,3.3,68.0,37.9,0.0,50.0,6.0,pm10,51.0
2022-11-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.4,3.3,68.0,37.9,0.0,50.0,6.0,pm25,24.724561403508773
2022-11-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,38.4,3.3,68.0,37.9,0.0,50.0,6.0,so2,0.0002708333333333333
2022-11-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.4,1.3,64.0,37.9,0.0,49.8,4.1,co,0.6804347826086957
2022-11-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.4,1.3,64.0,37.9,0.0,49.8,4.1,no2,0.021165217391304347
2022-11-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.4,1.3,64.0,37.9,0.0,49.8,4.1,o3,0.011978260869565218
2022-11-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.4,1.3,64.0,37.9,0.0,49.8,4.1,pm10,55.354166666666664
2022-11-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.4,1.3,64.0,37.9,0.0,49.8,4.1,pm25,34.106249999999996
2022-11-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.4,1.3,64.0,37.9,0.0,49.8,4.1,so2,0.0004333333333333333
2022-11-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.8,1.5,66.9,37.0,0.0,50.1,6.0,co,0.7543478260869566
2022-11-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.8,1.5,66.9,37.0,0.0,50.1,6.0,no2,0.021202173913043475
2022-11-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.8,1.5,66.9,37.0,0.0,50.1,6.0,o3,0.013456521739130435
2022-11-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.8,1.5,66.9,37.0,0.0,50.1,6.0,pm10,47.958333333333336
2022-11-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.8,1.5,66.9,37.0,0.0,50.1,6.0,pm25,33.40833333333333
2022-11-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.8,1.5,66.9,37.0,0.0,50.1,6.0,so2,0.0003708333333333333
2022-11-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.2,1.9,66.9,36.0,0.0,49.2,6.0,co,0.7205128205128205
2022-11-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.2,1.9,66.9,36.0,0.0,49.2,6.0,no2,0.025580000000000002
2022-11-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.2,1.9,66.9,36.0,0.0,49.2,6.0,o3,0.01053658536585366
2022-11-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.2,1.9,66.9,36.0,0.0,49.2,6.0,pm10,45.520833333333336
2022-11-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.2,1.9,66.9,36.0,0.0,49.2,6.0,pm25,28.03174603174603
2022-11-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.2,1.9,66.9,36.0,0.0,49.2,6.0,so2,0.00037
2022-11-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.1,2.3,64.0,36.0,0.0,49.9,7.0,co,0.6543478260869565
2022-11-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.1,2.3,64.0,36.0,0.0,49.9,7.0,no2,0.026351470588235296
2022-11-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.1,2.3,64.0,36.0,0.0,49.9,7.0,o3,0.011844444444444446
2022-11-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.1,2.3,64.0,36.0,0.0,49.9,7.0,pm10,52.333333333333336
2022-11-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.1,2.3,64.0,36.0,0.0,49.9,7.0,pm25,30.391666666666666
2022-11-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.1,2.3,64.0,36.0,0.0,49.9,7.0,so2,0.0011958333333333333
2022-11-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.3,2.9,64.0,36.0,0.0,50.3,7.0,co,0.7239130434782608
2022-11-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.3,2.9,64.0,36.0,0.0,50.3,7.0,no2,0.027825373134328358
2022-11-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.3,2.9,64.0,36.0,0.0,50.3,7.0,o3,0.011844444444444446
2022-11-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.3,2.9,64.0,36.0,0.0,50.3,7.0,pm10,62.3125
2022-11-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.3,2.9,64.0,36.0,0.0,50.3,7.0,pm25,33.22142857142857
2022-11-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.3,2.9,64.0,36.0,0.0,50.3,7.0,so2,0.0004916666666666666
2022-11-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.7,1.8,71.1,39.0,0.0,51.4,5.1,co,0.6659574468085107
2022-11-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.7,1.8,71.1,39.0,0.0,51.4,5.1,no2,0.024638571428571426
2022-11-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.7,1.8,71.1,39.0,0.0,51.4,5.1,o3,0.017
2022-11-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.7,1.8,71.1,39.0,0.0,51.4,5.1,pm10,60.145833333333336
2022-11-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.7,1.8,71.1,39.0,0.0,51.4,5.1,pm25,28.077464788732396
2022-11-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.7,1.8,71.1,39.0,0.0,51.4,5.1,so2,0.0004
2022-11-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.1,1.6,71.1,39.0,0.0,52.8,5.1,co,0.8680851063829786
2022-11-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.1,1.6,71.1,39.0,0.0,52.8,5.1,no2,0.026731428571428573
2022-11-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.1,1.6,71.1,39.0,0.0,52.8,5.1,o3,0.014680851063829787
2022-11-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.1,1.6,71.1,39.0,0.0,52.8,5.1,pm10,61.8125
2022-11-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.1,1.6,71.1,39.0,0.0,52.8,5.1,pm25,29.823611111111113
2022-11-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,34.1,1.6,71.1,39.0,0.0,52.8,5.1,so2,0.0004833333333333333
2022-11-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,33.1,0.7,71.1,39.9,0.0,52.7,5.1,co,0.7782608695652173
2022-11-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,33.1,0.7,71.1,39.9,0.0,52.7,5.1,no2,0.027408695652173912
2022-11-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,33.1,0.7,71.1,39.9,0.0,52.7,5.1,o3,0.014
2022-11-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,33.1,0.7,71.1,39.9,0.0,52.7,5.1,pm10,58.333333333333336
2022-11-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,33.1,0.7,71.1,39.9,0.0,52.7,5.1,pm25,25.1463768115942
2022-11-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,33.1,0.7,71.1,39.9,0.0,52.7,5.1,so2,0.0005583333333333333
2022-11-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.3,0.5,66.9,39.0,0.0,51.3,2.9,co,0.7869565217391304
2022-11-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.3,0.5,66.9,39.0,0.0,51.3,2.9,no2,0.025886764705882352
2022-11-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.3,0.5,66.9,39.0,0.0,51.3,2.9,o3,0.01534782608695652
2022-11-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.3,0.5,66.9,39.0,0.0,51.3,2.9,pm10,65.95833333333333
2022-11-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.3,0.5,66.9,39.0,0.0,51.3,2.9,pm25,30.808571428571426
2022-11-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,35.3,0.5,66.9,39.0,0.0,51.3,2.9,so2,0.00048750000000000003
2022-11-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.2,3.2,66.0,39.0,0.0,51.1,12.0,co,0.6404255319148936
2022-11-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.2,3.2,66.0,39.0,0.0,51.1,12.0,no2,0.02601857142857143
2022-11-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.2,3.2,66.0,39.0,0.0,51.1,12.0,o3,0.014297872340425533
2022-11-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.2,3.2,66.0,39.0,0.0,51.1,12.0,pm10,55.958333333333336
2022-11-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.2,3.2,66.0,39.0,0.0,51.1,12.0,pm25,23.66764705882353
2022-11-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.2,3.2,66.0,39.0,0.0,51.1,12.0,so2,0.0004
2022-11-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.1,4.7,64.0,37.9,0.0,48.2,12.0,co,0.28085106382978725
2022-11-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.1,4.7,64.0,37.9,0.0,48.2,12.0,no2,0.01443142857142857
2022-11-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.1,4.7,64.0,37.9,0.0,48.2,12.0,o3,0.019255319148936172
2022-11-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.1,4.7,64.0,37.9,0.0,48.2,12.0,pm10,28.25
2022-11-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.1,4.7,64.0,37.9,0.0,48.2,12.0,pm25,6.829166666666667
2022-11-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,37.1,4.7,64.0,37.9,0.0,48.2,12.0,so2,0.00014166666666666668
2022-11-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.1,3.3,62.1,37.0,0.0,47.3,7.0,co,0.5431818181818181
2022-11-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.1,3.3,62.1,37.0,0.0,47.3,7.0,no2,0.022155384615384615
2022-11-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.1,3.3,62.1,37.0,0.0,47.3,7.0,o3,0.00869047619047619
2022-11-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.1,3.3,62.1,37.0,0.0,47.3,7.0,pm10,37.6875
2022-11-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.1,3.3,62.1,37.0,0.0,47.3,7.0,pm25,13.97323943661972
2022-11-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,36.1,3.3,62.1,37.0,0.0,47.3,7.0,so2,0.00030000000000000003
2022-12-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,39.5,6.0,62.1,37.0,0.0,50.9,13.0,co,0.30638297872340425
2022-12-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,39.5,6.0,62.1,37.0,0.0,50.9,13.0,no2,0.017994117647058824
2022-12-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,39.5,6.0,62.1,37.0,0.0,50.9,13.0,o3,0.019108695652173914
2022-12-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,39.5,6.0,62.1,37.0,0.0,50.9,13.0,pm10,43.170212765957444
2022-12-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,39.5,6.0,62.1,37.0,0.0,50.9,13.0,pm25,14.469999999999999
2022-12-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,39.5,6.0,62.1,37.0,0.0,50.9,13.0,so2,0.0002
2022-12-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.1,5.2,55.0,37.9,0.64,45.8,19.0,co,0.225531914893617
2022-12-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.1,5.2,55.0,37.9,0.64,45.8,19.0,no2,0.010138235294117648
2022-12-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.1,5.2,55.0,37.9,0.64,45.8,19.0,o3,0.023521739130434784
2022-12-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.1,5.2,55.0,37.9,0.64,45.8,19.0,pm10,5.104166666666667
2022-12-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.1,5.2,55.0,37.9,0.64,45.8,19.0,pm25,3.9183098591549292
2022-12-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,42.1,5.2,55.0,37.9,0.64,45.8,19.0,so2,1.6666666666666667e-05
2022-12-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.9,4.6,55.9,37.9,0.37,49.8,11.1,co,0.2891304347826087
2022-12-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.9,4.6,55.9,37.9,0.37,49.8,11.1,no2,0.013236764705882352
2022-12-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.9,4.6,55.9,37.9,0.37,49.8,11.1,o3,0.010577777777777778
2022-12-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.9,4.6,55.9,37.9,0.37,49.8,11.1,pm10,14.208333333333334
2022-12-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.9,4.6,55.9,37.9,0.37,49.8,11.1,pm25,10.738888888888889
2022-12-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",72389093193,36.77999,-119.72016,45.9,4.6,55.9,37.9,0.37,49.8,11.1,so2,5.416666666666667e-05
